id,owner_id,owner_kind,article_code,penalty_type,min_imprisonment_months,max_imprisonment_months,fine_min_vnd,fine_max_vnd,has_life_imprisonment,has_death_penalty,text
penalty_article_214_clause_4_1,article_214_clause_4,Clause,214,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_215_clause_1_1,article_215_clause_1,Clause,215,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_215_clause_1_2,article_215_clause_1,Clause,215,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_215_clause_2_1,article_215_clause_2,Clause,215,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_215_clause_2_2,article_215_clause_2,Clause,215,fine,,,100000000,200000000,false,false,phạt tiền từ 100.000.000 đồng đến 200.000.000 đồng
penalty_article_215_clause_3_1,article_215_clause_3,Clause,215,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_215_clause_4_1,article_215_clause_4,Clause,215,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_216_clause_1_1,article_216_clause_1,Clause,216,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_216_clause_1_2,article_216_clause_1,Clause,216,fine,,,50000000,200000000,false,false,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng
penalty_article_216_clause_2_1,article_216_clause_2,Clause,216,fine,,,200000000,500000000,false,false,phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng
penalty_article_216_clause_3_1,article_216_clause_3,Clause,216,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_216_clause_3_2,article_216_clause_3,Clause,216,fine,,,500000000,1000000000,false,false,phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng
penalty_article_216_clause_4_1,article_216_clause_4,Clause,216,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_216_clause_5_1,article_216_clause_5,Clause,216,fine,,,200000000,500000000,false,false,phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng
penalty_article_216_clause_5_2,article_216_clause_5,Clause,216,fine,,,500000000,1000000000,false,false,phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng
penalty_article_216_clause_5_3,article_216_clause_5,Clause,216,fine,,,1000000000,3000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng
penalty_article_216_clause_5_point_a_1,article_216_clause_5_point_a,Point,216,fine,,,200000000,500000000,false,false,phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng
penalty_article_216_clause_5_point_b_1,article_216_clause_5_point_b,Point,216,fine,,,500000000,1000000000,false,false,phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng
penalty_article_216_clause_5_point_c_1,article_216_clause_5_point_c,Point,216,fine,,,1000000000,3000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng
penalty_article_217_clause_1_1,article_217_clause_1,Clause,217,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_217_clause_1_2,article_217_clause_1,Clause,217,fine,,,200000000,1000000000,false,false,phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng
penalty_article_217_clause_2_1,article_217_clause_2,Clause,217,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_217_clause_2_2,article_217_clause_2,Clause,217,fine,,,1000000000,3000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng
penalty_article_217_clause_3_1,article_217_clause_3,Clause,217,fine,,,50000000,200000000,false,false,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng
penalty_article_217_clause_4_1,article_217_clause_4,Clause,217,fine,,,1000000000,3000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng
penalty_article_217_clause_4_2,article_217_clause_4,Clause,217,fine,,,3000000000,5000000000,false,false,phạt tiền từ 3.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_217_clause_4_3,article_217_clause_4,Clause,217,fine,,,100000000,500000000,false,false,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng
penalty_article_217_clause_4_point_a_1,article_217_clause_4_point_a,Point,217,fine,,,1000000000,3000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng
penalty_article_217_clause_4_point_b_1,article_217_clause_4_point_b,Point,217,fine,,,3000000000,5000000000,false,false,phạt tiền từ 3.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_217_clause_4_point_c_1,article_217_clause_4_point_c,Point,217,fine,,,100000000,500000000,false,false,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng
penalty_article_217a_clause_1_1,article_217a_clause_1,Clause,217a,imprisonment,6,24,,,false,false,phạt tù từ 06 tháng đến 02 năm
penalty_article_217a_clause_1_2,article_217a_clause_1,Clause,217a,fine,,,500000000,1000000000,false,false,phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng
penalty_article_217a_clause_2_1,article_217a_clause_2,Clause,217a,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_217a_clause_2_2,article_217a_clause_2,Clause,217a,fine,,,1000000000,5000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_217a_clause_3_1,article_217a_clause_3,Clause,217a,fine,,,100000000,500000000,false,false,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng
penalty_article_218_clause_1_1,article_218_clause_1,Clause,218,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_218_clause_1_2,article_218_clause_1,Clause,218,fine,,,20000000,200000000,false,false,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng
penalty_article_218_clause_2_1,article_218_clause_2,Clause,218,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_218_clause_2_2,article_218_clause_2,Clause,218,fine,,,200000000,1000000000,false,false,phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng
penalty_article_218_clause_3_1,article_218_clause_3,Clause,218,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_219_clause_1_1,article_219_clause_1,Clause,219,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_219_clause_2_1,article_219_clause_2,Clause,219,imprisonment,36,144,,,false,false,phạt tù từ 03 năm đến 12 năm
penalty_article_219_clause_3_1,article_219_clause_3,Clause,219,imprisonment,120,240,,,false,false,phạt tù từ 10 năm đến 20 năm
penalty_article_220_clause_1_1,article_220_clause_1,Clause,220,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_220_clause_2_1,article_220_clause_2,Clause,220,imprisonment,36,144,,,false,false,phạt tù từ 03 năm đến 12 năm
penalty_article_220_clause_3_1,article_220_clause_3,Clause,220,imprisonment,120,240,,,false,false,phạt tù từ 10 năm đến 20 năm
penalty_article_221_clause_1_1,article_221_clause_1,Clause,221,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_221_clause_2_1,article_221_clause_2,Clause,221,imprisonment,36,144,,,false,false,phạt tù từ 03 năm đến 12 năm
penalty_article_221_clause_3_1,article_221_clause_3,Clause,221,imprisonment,120,240,,,false,false,phạt tù từ 10 năm đến 20 năm
penalty_article_222_clause_1_1,article_222_clause_1,Clause,222,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_222_clause_2_1,article_222_clause_2,Clause,222,imprisonment,36,144,,,false,false,phạt tù từ 03 năm đến 12 năm
penalty_article_222_clause_3_1,article_222_clause_3,Clause,222,imprisonment,120,240,,,false,false,phạt tù từ 10 năm đến 20 năm
penalty_article_223_clause_1_1,article_223_clause_1,Clause,223,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_223_clause_2_1,article_223_clause_2,Clause,223,imprisonment,36,144,,,false,false,phạt tù từ 03 năm đến 12 năm
penalty_article_223_clause_3_1,article_223_clause_3,Clause,223,imprisonment,120,240,,,false,false,phạt tù từ 10 năm đến 20 năm
penalty_article_224_clause_1_1,article_224_clause_1,Clause,224,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_224_clause_2_1,article_224_clause_2,Clause,224,imprisonment,36,144,,,false,false,phạt tù từ 03 năm đến 12 năm
penalty_article_224_clause_3_1,article_224_clause_3,Clause,224,imprisonment,120,240,,,false,false,phạt tù từ 10 năm đến 20 năm
penalty_article_225_clause_1_1,article_225_clause_1,Clause,225,fine,,,50000000,300000000,false,false,phạt tiền từ 50.000.000 đồng đến 300.000.000 đồng
penalty_article_225_clause_2_1,article_225_clause_2,Clause,225,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_225_clause_2_2,article_225_clause_2,Clause,225,fine,,,300000000,1000000000,false,false,phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng
penalty_article_225_clause_3_1,article_225_clause_3,Clause,225,fine,,,20000000,200000000,false,false,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng
penalty_article_225_clause_4_1,article_225_clause_4,Clause,225,fine,,,300000000,1000000000,false,false,phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng
penalty_article_225_clause_4_2,article_225_clause_4,Clause,225,fine,,,1000000000,3000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng
penalty_article_225_clause_4_3,article_225_clause_4,Clause,225,fine,,,100000000,300000000,false,false,phạt tiền từ 100.000.000 đồng đến 300.000.000 đồng
penalty_article_225_clause_4_point_a_1,article_225_clause_4_point_a,Point,225,fine,,,300000000,1000000000,false,false,phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng
penalty_article_225_clause_4_point_b_1,article_225_clause_4_point_b,Point,225,fine,,,1000000000,3000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng
penalty_article_225_clause_4_point_c_1,article_225_clause_4_point_c,Point,225,fine,,,100000000,300000000,false,false,phạt tiền từ 100.000.000 đồng đến 300.000.000 đồng
penalty_article_226_clause_1_1,article_226_clause_1,Clause,226,fine,,,50000000,500000000,false,false,phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng
penalty_article_226_clause_2_1,article_226_clause_2,Clause,226,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_226_clause_2_2,article_226_clause_2,Clause,226,fine,,,500000000,1000000000,false,false,phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng
penalty_article_226_clause_3_1,article_226_clause_3,Clause,226,fine,,,20000000,200000000,false,false,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng
penalty_article_226_clause_4_1,article_226_clause_4,Clause,226,fine,,,500000000,2000000000,false,false,phạt tiền từ 500.000.000 đồng đến 2.000.000.000 đồng
penalty_article_226_clause_4_2,article_226_clause_4,Clause,226,fine,,,2000000000,5000000000,false,false,phạt tiền từ 2.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_226_clause_4_3,article_226_clause_4,Clause,226,fine,,,100000000,500000000,false,false,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng
penalty_article_226_clause_4_point_a_1,article_226_clause_4_point_a,Point,226,fine,,,500000000,2000000000,false,false,phạt tiền từ 500.000.000 đồng đến 2.000.000.000 đồng
penalty_article_226_clause_4_point_b_1,article_226_clause_4_point_b,Point,226,fine,,,2000000000,5000000000,false,false,phạt tiền từ 2.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_226_clause_4_point_c_1,article_226_clause_4_point_c,Point,226,fine,,,100000000,500000000,false,false,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng
penalty_article_227_clause_1_1,article_227_clause_1,Clause,227,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_227_clause_1_2,article_227_clause_1,Clause,227,fine,,,300000000,1500000000,false,false,phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng
penalty_article_227_clause_2_1,article_227_clause_2,Clause,227,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_227_clause_2_2,article_227_clause_2,Clause,227,fine,,,1500000000,5000000000,false,false,phạt tiền từ 1.500.000.000 đồng đến 5.000.000.000 đồng
penalty_article_227_clause_3_1,article_227_clause_3,Clause,227,fine,,,50000000,500000000,false,false,phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng
penalty_article_227_clause_4_1,article_227_clause_4,Clause,227,fine,,,1500000000,3000000000,false,false,phạt tiền từ 1.500.000.000 đồng đến 3.000.000.000 đồng
penalty_article_227_clause_4_2,article_227_clause_4,Clause,227,fine,,,3000000000,7000000000,false,false,phạt tiền từ 3.000.000.000 đồng đến 7.000.000.000 đồng
penalty_article_227_clause_4_3,article_227_clause_4,Clause,227,fine,,,100000000,500000000,false,false,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng
penalty_article_227_clause_4_point_a_1,article_227_clause_4_point_a,Point,227,fine,,,1500000000,3000000000,false,false,phạt tiền từ 1.500.000.000 đồng đến 3.000.000.000 đồng
penalty_article_227_clause_4_point_b_1,article_227_clause_4_point_b,Point,227,fine,,,3000000000,7000000000,false,false,phạt tiền từ 3.000.000.000 đồng đến 7.000.000.000 đồng
penalty_article_227_clause_4_point_c_1,article_227_clause_4_point_c,Point,227,fine,,,100000000,500000000,false,false,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng
penalty_article_228_clause_1_1,article_228_clause_1,Clause,228,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_228_clause_1_2,article_228_clause_1,Clause,228,fine,,,50000000,500000000,false,false,phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng
penalty_article_228_clause_2_1,article_228_clause_2,Clause,228,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_228_clause_2_2,article_228_clause_2,Clause,228,fine,,,500000000,2000000000,false,false,phạt tiền từ 500.000.000 đồng đến 2.000.000.000 đồng
penalty_article_228_clause_3_1,article_228_clause_3,Clause,228,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_229_clause_1_1,article_229_clause_1,Clause,229,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_229_clause_2_1,article_229_clause_2,Clause,229,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_229_clause_3_1,article_229_clause_3,Clause,229,imprisonment,60,144,,,false,false,phạt tù từ 05 năm đến 12 năm
penalty_article_229_clause_4_1,article_229_clause_4,Clause,229,fine,,,10000000,150000000,false,false,phạt tiền từ 10.000.000 đồng đến 150.000.000 đồng
penalty_article_230_clause_1_1,article_230_clause_1,Clause,230,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_230_clause_2_1,article_230_clause_2,Clause,230,imprisonment,36,144,,,false,false,phạt tù từ 03 năm đến 12 năm
penalty_article_230_clause_3_1,article_230_clause_3,Clause,230,imprisonment,120,240,,,false,false,phạt tù từ 10 năm đến 20 năm
