id,penalty_frame_id,role,penalty_type,text,min_imprisonment_months,max_imprisonment_months,fine_min_vnd,fine_max_vnd,has_life_imprisonment,has_death_penalty
penalty_penalty_article_275_clause_1_2_main,penalty_article_275_clause_1_2,main,fine,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng,,,30000000,100000000,false,false
penalty_penalty_article_275_clause_2_1_main,penalty_article_275_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_275_clause_3_1_main,penalty_article_275_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_276_clause_1_1_main,penalty_article_276_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_276_clause_1_2_main,penalty_article_276_clause_1_2,main,fine,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng,,,30000000,100000000,false,false
penalty_penalty_article_276_clause_2_1_main,penalty_article_276_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_276_clause_3_1_main,penalty_article_276_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_277_clause_1_1_main,penalty_article_277_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_277_clause_1_2_main,penalty_article_277_clause_1_2,main,fine,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng,,,30000000,100000000,false,false
penalty_penalty_article_277_clause_2_1_main,penalty_article_277_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_277_clause_3_1_main,penalty_article_277_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_277_clause_4_1_main,penalty_article_277_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_278_clause_1_1_main,penalty_article_278_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_278_clause_1_2_main,penalty_article_278_clause_1_2,main,fine,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng,,,30000000,100000000,false,false
penalty_penalty_article_278_clause_2_1_main,penalty_article_278_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_278_clause_3_1_main,penalty_article_278_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_278_clause_4_1_main,penalty_article_278_clause_4_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_278_clause_4_2_main,penalty_article_278_clause_4_2,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_279_clause_1_1_main,penalty_article_279_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_279_clause_2_1_main,penalty_article_279_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_279_clause_3_1_main,penalty_article_279_clause_3_1,main,imprisonment,phạt tù từ 08 năm đến 15 năm,96,180,,,false,false
penalty_penalty_article_279_clause_4_1_main,penalty_article_279_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_280_clause_1_1_main,penalty_article_280_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_280_clause_2_1_main,penalty_article_280_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_280_clause_3_1_main,penalty_article_280_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_280_clause_4_1_main,penalty_article_280_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_281_clause_1_1_main,penalty_article_281_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_281_clause_2_1_main,penalty_article_281_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_281_clause_3_1_main,penalty_article_281_clause_3_1,main,imprisonment,phạt tù từ 06 năm đến 15 năm,72,180,,,false,false
penalty_penalty_article_281_clause_4_1_main,penalty_article_281_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_282_clause_1_1_main,penalty_article_282_clause_1_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_282_clause_2_1_main,penalty_article_282_clause_2_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_282_clause_3_1_main,penalty_article_282_clause_3_1,main,imprisonment,phạt tù 20 năm hoặc tù chung thân,240,240,,,true,false
penalty_penalty_article_282_clause_3_2_main,penalty_article_282_clause_3_2,main,imprisonment,phạt tù 20 năm,240,240,,,true,false
penalty_penalty_article_282_clause_4_1_main,penalty_article_282_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_283_clause_1_1_main,penalty_article_283_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 03 năm,3,36,,,false,false
penalty_penalty_article_283_clause_1_2_main,penalty_article_283_clause_1_2,main,fine,phạt tiền từ 100.000.000 đồng đến 300.000.000 đồng,,,100000000,300000000,false,false
penalty_penalty_article_283_clause_2_1_main,penalty_article_283_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_283_clause_2_2_main,penalty_article_283_clause_2_2,main,fine,phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng,,,300000000,1000000000,false,false
penalty_penalty_article_283_clause_3_1_main,penalty_article_283_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 12 năm,60,144,,,false,false
penalty_penalty_article_283_clause_3_2_main,penalty_article_283_clause_3_2,main,fine,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng,,,1000000000,3000000000,false,false
penalty_penalty_article_284_clause_1_1_main,penalty_article_284_clause_1_1,main,fine,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng,,,50000000,200000000,false,false
penalty_penalty_article_284_clause_2_1_main,penalty_article_284_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 03 năm,12,36,,,false,false
penalty_penalty_article_284_clause_2_2_main,penalty_article_284_clause_2_2,main,fine,phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng,,,200000000,500000000,false,false
penalty_penalty_article_284_clause_3_1_main,penalty_article_284_clause_3_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_284_clause_3_2_main,penalty_article_284_clause_3_2,main,fine,phạt tiền từ 500.000.000 đồng đến 1.500.000.000 đồng,,,500000000,1500000000,false,false
penalty_penalty_article_285_clause_1_1_main,penalty_article_285_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_285_clause_1_2_main,penalty_article_285_clause_1_2,main,fine,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng,,,20000000,100000000,false,false
penalty_penalty_article_285_clause_2_1_main,penalty_article_285_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_285_clause_2_2_main,penalty_article_285_clause_2_2,main,fine,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng,,,100000000,500000000,false,false
penalty_penalty_article_285_clause_3_1_main,penalty_article_285_clause_3_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_285_clause_3_2_main,penalty_article_285_clause_3_2,main,fine,phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng,,,500000000,1000000000,false,false
penalty_penalty_article_285_clause_4_1_main,penalty_article_285_clause_4_1,main,fine,phạt tiền từ 5.000.000 đồng đến 100.000.000 đồng,,,5000000,100000000,false,false
penalty_penalty_article_286_clause_1_1_main,penalty_article_286_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_286_clause_1_2_main,penalty_article_286_clause_1_2,main,fine,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng,,,50000000,200000000,false,false
penalty_penalty_article_286_clause_2_1_main,penalty_article_286_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_286_clause_2_2_main,penalty_article_286_clause_2_2,main,fine,phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng,,,200000000,500000000,false,false
penalty_penalty_article_286_clause_3_1_main,penalty_article_286_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 12 năm,84,144,,,false,false
penalty_penalty_article_286_clause_4_1_main,penalty_article_286_clause_4_1,main,fine,phạt tiền từ 30.000.000 đồng đến 200.000.000 đồng,,,30000000,200000000,false,false
penalty_penalty_article_287_clause_1_1_main,penalty_article_287_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_287_clause_1_2_main,penalty_article_287_clause_1_2,main,fine,phạt tiền từ 30.000.000 đồng đến 200.000.000 đồng,,,30000000,200000000,false,false
penalty_penalty_article_287_clause_2_1_main,penalty_article_287_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_287_clause_2_2_main,penalty_article_287_clause_2_2,main,fine,phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng,,,200000000,1000000000,false,false
penalty_penalty_article_287_clause_3_1_main,penalty_article_287_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 12 năm,84,144,,,false,false
penalty_penalty_article_287_clause_4_1_main,penalty_article_287_clause_4_1,main,fine,phạt tiền từ 30.000.000 đồng đến 200.000.000 đồng,,,30000000,200000000,false,false
penalty_penalty_article_288_clause_1_1_main,penalty_article_288_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_288_clause_1_2_main,penalty_article_288_clause_1_2,main,fine,phạt tiền từ 30.000.000 đồng đến 200.000.000 đồng,,,30000000,200000000,false,false
penalty_penalty_article_288_clause_2_1_main,penalty_article_288_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_288_clause_2_2_main,penalty_article_288_clause_2_2,main,fine,phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng,,,200000000,1000000000,false,false
penalty_penalty_article_288_clause_3_1_main,penalty_article_288_clause_3_1,main,fine,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng,,,20000000,200000000,false,false
penalty_penalty_article_289_clause_1_1_main,penalty_article_289_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_289_clause_1_2_main,penalty_article_289_clause_1_2,main,fine,phạt tiền từ 50.000.000 đồng đến 300.000.000 đồng,,,50000000,300000000,false,false
penalty_penalty_article_289_clause_2_1_main,penalty_article_289_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_289_clause_2_2_main,penalty_article_289_clause_2_2,main,fine,phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng,,,300000000,1000000000,false,false
penalty_penalty_article_289_clause_3_1_main,penalty_article_289_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 12 năm,84,144,,,false,false
penalty_penalty_article_289_clause_4_1_main,penalty_article_289_clause_4_1,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_290_clause_1_1_main,penalty_article_290_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_290_clause_2_1_main,penalty_article_290_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_290_clause_3_1_main,penalty_article_290_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_290_clause_4_1_main,penalty_article_290_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_290_clause_5_1_main,penalty_article_290_clause_5_1,main,fine,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng,,,20000000,100000000,false,false
penalty_penalty_article_291_clause_1_1_main,penalty_article_291_clause_1_1,main,fine,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng,,,20000000,100000000,false,false
penalty_penalty_article_291_clause_2_1_main,penalty_article_291_clause_2_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_291_clause_2_2_main,penalty_article_291_clause_2_2,main,fine,phạt tiền từ 100.000.000 đồng đến 200.000.000 đồng,,,100000000,200000000,false,false
penalty_penalty_article_291_clause_3_1_main,penalty_article_291_clause_3_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_291_clause_3_2_main,penalty_article_291_clause_3_2,main,fine,phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng,,,200000000,500000000,false,false
penalty_penalty_article_291_clause_4_1_main,penalty_article_291_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_293_clause_1_1_main,penalty_article_293_clause_1_1,main,fine,phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng,,,50000000,100000000,false,false
penalty_penalty_article_293_clause_2_1_main,penalty_article_293_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_294_clause_1_1_main,penalty_article_294_clause_1_1,main,fine,phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng,,,50000000,100000000,false,false
penalty_penalty_article_294_clause_2_1_main,penalty_article_294_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_295_clause_1_1_main,penalty_article_295_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_295_clause_1_2_main,penalty_article_295_clause_1_2,main,fine,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng,,,20000000,100000000,false,false
penalty_penalty_article_295_clause_2_1_main,penalty_article_295_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_295_clause_3_1_main,penalty_article_295_clause_3_1,main,imprisonment,phạt tù từ 06 năm đến 12 năm,72,144,,,false,false
penalty_penalty_article_295_clause_4_1_main,penalty_article_295_clause_4_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_295_clause_5_1_main,penalty_article_295_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_296_clause_1_1_main,penalty_article_296_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
